Weight_Kg,Low_Price,High_Price,Sales_Total,Total_Qty_Sold,Total_Kg_Sold,Stock_On_Hand,avg_price_per_kg,Province_EASTERN CAPE,Province_NATAL,Province_ORANGE FREE STATE,Province_TRANSVAAL,Province_W.CAPE-BERGRIVER ETC,Province_WEST COAST,Container_DT063,Container_EC120,Container_EF120,Container_EG140,Container_IA400,Container_JE090,Container_JG110,Container_M4183,Container_M6125,Container_M9125,Size_Grade_1M,Size_Grade_1S,Size_Grade_1U,Size_Grade_1X,Size_Grade_2L,Size_Grade_2M,Size_Grade_2S,Size_Grade_2U,Size_Grade_2X,Season_Spring,Season_Summer,Season_Winter
12.0,120.0,200.0,30720.0,256,3072.0,217,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18.3,180.0,190.0,4420.0,24,439.2,191,10.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.0,20.0,60.0,2495.0,75,675.0,0,3.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
11.0,50.0,50.0,1300.0,26,286.0,156,4.55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18.3,110.0,180.0,37430.0,295,5398.5,793,6.93,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18.3,160.0,180.0,29840.0,182,3330.6,0,8.96,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.0,60.0,60.0,60.0,1,12.0,39,5.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12.0,80.0,96.0,74900.0,850,10200.0,794,7.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12.0,80.0,120.0,38664.0,440,5280.0,175,7.32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12.0,50.0,140.0,3840.0,33,396.0,1117,9.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12.0,120.0,120.0,1920.0,16,192.0,176,10.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12.0,96.0,96.0,2880.0,30,360.0,37,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.0,45.0,60.0,1740.0,37,333.0,46,5.23,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9.0,50.0,50.0,450.0,9,81.0,179,5.56,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18.3,160.0,170.0,970.0,6,109.8,767,8.83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.0,80.0,84.0,69440.0,838,10056.0,204,6.91,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
12.0,84.0,96.0,47360.0,558,6696.0,482,7.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9.0,40.0,65.0,20380.0,414,3726.0,51,5.47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3.0,18.0,18.0,3600.0,200,600.0,700,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9.0,36.0,36.0,3600.0,100,900.0,0,4.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12.0,72.0,72.0,288.0,4,48.0,11,6.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
400.0,15.0,1200.0,1700.0,2,800.0,0,2.12,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12.0,144.0,144.0,37872.0,263,3156.0,0,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
400.0,2200.0,2200.0,127600.0,58,23200.0,11,5.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
12.0,80.0,80.0,5120.0,64,768.0,486,6.67,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18.3,180.0,200.0,61320.0,336,6148.8,103,9.97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18.3,144.0,144.0,18432.0,128,2342.4,0,7.87,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9.0,50.0,60.0,3015.0,56,504.0,54,5.98,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12.0,60.0,72.0,3744.0,62,744.0,62,5.03,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.0,140.0,140.0,140.0,1,12.0,190,11.67,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9.0,55.0,65.0,6790.0,106,954.0,253,7.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
12.0,60.0,72.0,7728.0,127,1524.0,2,5.07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12.0,60.0,112.0,20410.0,221,2652.0,2367,7.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12.0,115.0,120.0,32680.0,283,3396.0,330,9.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
400.0,1500.0,2000.0,360600.0,182,72800.0,3,4.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9.0,25.0,60.0,820.0,25,225.0,0,3.64,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18.3,150.0,170.0,6560.0,43,786.9,787,8.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18.3,120.0,130.0,1330.0,11,201.3,0,6.61,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12.0,108.0,120.0,888.0,8,96.0,25,9.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12.0,112.0,112.0,2016.0,18,216.0,487,9.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.0,40.0,55.0,14125.0,283,2547.0,1695,5.55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.0,35.0,40.0,710.0,20,180.0,0,3.94,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
18.3,120.0,180.0,22330.0,155,2836.5,370,7.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18.3,170.0,180.0,1240.0,7,128.1,35,9.68,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.0,60.0,60.0,120.0,2,18.0,617,6.67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
400.0,2000.0,2000.0,66000.0,33,13200.0,0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
400.0,2100.0,2100.0,100800.0,48,19200.0,0,5.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9.0,65.0,80.0,11490.0,170,1530.0,190,7.51,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12.0,110.0,180.0,58614.0,447,5364.0,2346,10.93,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
400.0,500.0,500.0,1000.0,2,800.0,0,1.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18.3,140.0,140.0,560.0,4,73.2,45,7.65,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.0,128.0,128.0,8320.0,65,780.0,153,10.67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18.3,90.0,140.0,54050.0,473,8655.9,258,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18.3,120.0,140.0,2280.0,18,329.4,317,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.0,55.0,55.0,330.0,6,54.0,79,6.11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9.0,10.0,10.0,60.0,6,54.0,2,1.11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18.3,180.0,190.0,8960.0,48,878.4,172,10.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9.0,36.0,36.0,7200.0,200,1800.0,100,4.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9.0,10.0,10.0,10.0,1,9.0,0,1.11,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18.3,150.0,180.0,22190.0,133,2433.9,274,9.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9.0,50.0,70.0,1520.0,27,243.0,405,6.26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9.0,50.0,60.0,310.0,6,54.0,33,5.74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18.3,100.0,150.0,34290.0,283,5178.9,1335,6.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9.0,50.0,60.0,1510.0,27,243.0,262,6.21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.0,60.0,60.0,840.0,14,126.0,9,6.67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
12.0,120.0,120.0,240.0,2,24.0,203,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9.0,55.0,55.0,2750.0,50,450.0,310,6.11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9.0,50.0,50.0,2150.0,43,387.0,0,5.56,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18.3,100.0,180.0,201540.0,1241,22710.3,466,8.87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.0,50.0,65.0,27475.0,482,4338.0,844,6.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.0,72.0,72.0,59904.0,832,9984.0,0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
18.3,120.0,120.0,240.0,2,36.6,409,6.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9.0,60.0,60.0,25860.0,431,3879.0,19,6.67,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.0,25.0,60.0,510.0,19,171.0,0,2.98,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12.0,70.0,120.0,123926.0,1397,16764.0,3229,7.39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12.0,84.0,84.0,26880.0,320,3840.0,0,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12.0,128.0,128.0,2560.0,20,240.0,22,10.67,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18.3,160.0,180.0,41375.0,242,4428.6,3,9.34,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9.0,50.0,80.0,6700.0,94,846.0,222,7.92,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
18.3,65.0,170.0,58140.0,433,7923.9,896,7.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18.3,11.0,170.0,76451.0,461,8436.3,525,9.06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.0,96.0,120.0,14536.0,148,1776.0,487,8.18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18.3,80.0,170.0,6000.0,59,1079.7,28,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18.3,110.0,160.0,242180.0,1858,34001.4,2959,7.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18.3,120.0,160.0,32390.0,248,4538.4,1087,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9.0,40.0,45.0,1325.0,33,297.0,0,4.46,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12.0,60.0,120.0,71076.0,826,9912.0,2614,7.17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18.3,150.0,170.0,87700.0,572,10467.6,107,8.38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.3,90.0,150.0,15490.0,165,3019.5,1126,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.0,40.0,40.0,2160.0,54,648.0,0,3.33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12.0,128.0,136.0,16624.0,128,1536.0,0,10.82,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
400.0,1800.0,1800.0,111600.0,62,24800.0,10,4.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18.3,100.0,170.0,66892.0,441,8070.3,516,8.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18.3,140.0,140.0,2940.0,21,384.3,0,7.65,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.0,144.0,144.0,8496.0,59,708.0,5,12.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9.0,15.0,20.0,65.0,4,36.0,0,1.81,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9.0,50.0,60.0,6590.0,131,1179.0,402,5.59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
12.0,88.0,104.0,43520.0,458,5496.0,1866,7.92,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.0,45.0,65.0,3650.0,75,675.0,6,5.41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18.3,160.0,160.0,12320.0,77,1409.1,203,8.74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12.0,120.0,120.0,600.0,5,60.0,109,10.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
11.0,70.0,70.0,11200.0,160,1760.0,0,6.36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
18.3,100.0,150.0,6360.0,45,823.5,578,7.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18.3,80.0,160.0,15910.0,156,2854.8,1185,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400.0,1400.0,1400.0,2800.0,2,800.0,0,3.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18.3,80.0,160.0,33740.0,247,4520.1,303,7.46,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18.3,160.0,160.0,160.0,1,18.3,549,8.74,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.0,60.0,60.0,120.0,2,18.0,53,6.67,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12.0,104.0,104.0,2912.0,28,336.0,716,8.67,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.0,50.0,70.0,23670.0,365,3285.0,128,7.21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12.0,84.0,112.0,59823.0,669,8028.0,2980,7.45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
9.0,50.0,50.0,950.0,19,171.0,66,5.56,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9.0,30.0,55.0,9078.0,213,1917.0,495,4.74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
11.0,60.0,70.0,57385.0,952,10472.0,28,5.48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.0,50.0,75.0,29870.0,455,4095.0,217,7.29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
18.3,160.0,160.0,160.0,1,18.3,1143,8.74,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12.0,80.0,80.0,4400.0,55,660.0,9,6.67,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18.3,130.0,170.0,16370.0,99,1811.7,117,9.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
12.0,80.0,104.0,58464.0,666,7992.0,2310,7.32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12.0,80.0,104.0,16456.0,169,2028.0,128,8.11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18.3,140.0,140.0,560.0,4,73.2,45,7.65,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18.3,100.0,170.0,39752.0,262,4794.6,516,8.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18.3,100.0,140.0,28040.0,280,5124.0,860,5.47,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18.3,100.0,100.0,35600.0,356,6514.8,0,5.46,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18.3,100.0,130.0,36080.0,338,6185.4,518,5.83,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12.0,60.0,128.0,152174.0,1820,21840.0,3505,6.97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9.0,50.0,50.0,600.0,12,108.0,198,5.56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
9.0,50.0,55.0,370.0,7,63.0,4,5.87,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9.0,70.0,70.0,6300.0,90,810.0,0,7.78,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11.0,50.0,60.0,12010.0,240,2640.0,320,4.55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
400.0,100.0,100.0,100.0,1,400.0,0,0.25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18.3,160.0,170.0,2510.0,15,274.5,396,9.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
400.0,1400.0,2200.0,123420.0,63,25200.0,44,4.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
400.0,1900.0,2000.0,49700.0,26,10400.0,30,4.78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18.3,140.0,150.0,42930.0,306,5599.8,51,7.67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
9.0,60.0,60.0,2460.0,41,369.0,121,6.67,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9.0,20.0,20.0,20.0,1,9.0,0,2.22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9.0,50.0,65.0,7305.0,130,1170.0,0,6.24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9.0,52.0,55.0,7430.0,140,1260.0,648,5.9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
9.0,50.0,50.0,9000.0,180,1620.0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9.0,70.0,70.0,1540.0,22,198.0,118,7.78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
12.0,60.0,60.0,120.0,2,24.0,28,5.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18.3,150.0,190.0,196640.0,1232,22545.6,859,8.72,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.0,20.0,60.0,4752.0,188,2256.0,0,2.11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
18.3,140.0,180.0,4100.0,24,439.2,340,9.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12.0,50.0,130.0,69960.0,619,7428.0,479,9.42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
18.3,160.0,170.0,3060.0,19,347.7,0,8.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9.0,40.0,50.0,8870.0,218,1962.0,2143,4.52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18.3,140.0,180.0,670.0,4,73.2,94,9.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11.0,65.0,80.0,5165.0,73,803.0,367,6.43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18.3,100.0,150.0,26700.0,265,4849.5,13,5.51,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.0,45.0,65.0,2355.0,48,432.0,0,5.45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
400.0,1850.0,1850.0,3700.0,2,800.0,3,4.62,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18.3,220.0,220.0,2200.0,10,183.0,4,12.02,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9.0,65.0,65.0,17550.0,270,2430.0,0,7.22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
9.0,50.0,50.0,250.0,5,45.0,0,5.56,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
18.3,160.0,170.0,670.0,4,73.2,119,9.15,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.3,100.0,140.0,28180.0,271,4959.3,654,5.68,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12.0,50.0,132.0,6290.0,52,624.0,785,10.08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
